ID Articolo,Titolo,URL,Cluster Originale,Label Tema,Label Sintetica (Alias),Categoria Formale,Tag e categorie Originali,Ruolo Editoriale
26637,Il mio amico Gimbo ha vinto le Olimpiadi,https://www.ombreeluci.it/?p=26637,T20,Domande aperte,Domande aperte,Articolo,Categorie: Benedetta ragazza!,trasversale
26663,La nostra casa Baskin,https://www.ombreeluci.it/?p=26663,T02,"Famiglie, genitori, fratelli",Famiglie,Testimonianza,Tag: Baskin; inclusione; genitori | Categorie: N. 139; Sport e disabilità; Testimonianze,portante
26672,Il calcio sociale come palestra di vita,https://www.ombreeluci.it/?p=26672,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: N. 141; Sport e disabilità,portante
26680,Una sera allo Stadio dei Marmi di Roma per l’apertura delle Special Olympics,https://www.ombreeluci.it/?p=26680,T20,Domande aperte,Domande aperte,Articolo,Tag: Special Olympics | Categorie: Sport e disabilità; N. 93,trasversale
26719,E adesso viene il bello – Newsletter n. 35,https://www.ombreeluci.it/?p=26719,T20,Domande aperte,Domande aperte,Articolo,Categorie: Archivio Newsletter,trasversale
26735,Vogliono sposarsi. Cosa decidere?,https://www.ombreeluci.it/?p=26735,T20,Domande aperte,Domande aperte,Articolo,Tag: amore e disabilità | Categorie: Affettività; N. 82,trasversale
26743,Amore e disabilità in casa famiglia,https://www.ombreeluci.it/?p=26743,T20,Domande aperte,Domande aperte,Articolo,Tag: amore e disabilità | Categorie: Affettività; N. 82,trasversale
26762,Sessualità e disabilità: il meglio e il peggio,https://www.ombreeluci.it/?p=26762,T20,Domande aperte,Domande aperte,Articolo,Tag: amore e disabilità | Categorie: Affettività; N. 82; Jean Vanier,trasversale
26771,Sessualità e disabilità: non aspettate a parlarne presto,https://www.ombreeluci.it/?p=26771,T20,Domande aperte,Domande aperte,Articolo,Tag: sessualità; amore e disabilità | Categorie: Affettività; N. 82,trasversale
26779,La vita sessuale delle persone con disabilità: per quale amore?,https://www.ombreeluci.it/?p=26779,T20,Domande aperte,Domande aperte,Articolo,Tag: sessualità; amore e disabilità | Categorie: Affettività; N. 82,trasversale
26782,Sessualità e disabilità: traumatizzata,https://www.ombreeluci.it/?p=26782,T03,Comunità che accolgono,Comunità che accolgono,Articolo,Tag: sessualità; amore e disabilità | Categorie: Affettività; N. 82,portante
26792,Amore e disabilità: una scelta difficile,https://www.ombreeluci.it/?p=26792,T20,Domande aperte,Domande aperte,Testimonianza,Tag: sessualità; amore e disabilità | Categorie: Affettività; Testimonianze; N. 82,trasversale
26799,"""Sono una mamma adottiva a distanza""",https://www.ombreeluci.it/?p=26799,T20,Domande aperte,Domande aperte,Articolo,Tag: adozione; amore e disabilità | Categorie: Affettività; N. 82; Esperienze,trasversale
26804,Il matrimonio tra sogno e realtà,https://www.ombreeluci.it/?p=26804,T20,Domande aperte,Domande aperte,Testimonianza,Tag: amore e disabilità | Categorie: Affettività; Testimonianze; N. 82,trasversale
26810,Amore e disabilità: facile preda,https://www.ombreeluci.it/?p=26810,T20,Domande aperte,Domande aperte,Testimonianza,Tag: sessualità; amore e disabilità | Categorie: Affettività; Testimonianze; N. 82,trasversale
26816,Amore e disabilità: Ho diritto anch’io all’amore?,https://www.ombreeluci.it/?p=26816,T20,Domande aperte,Domande aperte,Testimonianza,Tag: sessualità; amore e disabilità | Categorie: Affettività; Testimonianze; N. 82,trasversale
26824,Amore e disabilità: Veronica e Alessandro si sono sposati,https://www.ombreeluci.it/?p=26824,T15,Spiritualità della fragilità,Spiritualità della fragilità,Testimonianza,Tag: amore e disabilità | Categorie: Affettività; Testimonianze; N. 82,portante
26829,Quando il silenzio fa rumore,https://www.ombreeluci.it/?p=26829,T20,Domande aperte,Domande aperte,Editoriale,Tag: sessualità; amore e disabilità | Categorie: Affettività; Editoriali; N. 82,trasversale
26873,Lettera a Mariangela e a molti altri,https://www.ombreeluci.it/?p=26873,T20,Domande aperte,Domande aperte,Testimonianza,Categorie: Testimonianze; N. 83,trasversale
26899,Dialogo Aperto n. 83,https://www.ombreeluci.it/?p=26899,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 83; Dialogo aperto,trasversale
26905,5° Conferenza Internazionale sull'Autismo - 1983,https://www.ombreeluci.it/?p=26905,T20,Domande aperte,Domande aperte,Articolo,Categorie: Autismo; N. 83,trasversale
26913,C.A.A. - Comunicazione aumentativa alternativa nel centro Benedetta D’Intino,https://www.ombreeluci.it/?p=26913,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 83; Esperienze,trasversale
26924,Marahba! Kiffak? - Ciao! Come stai? Fede e Luce a Beirut,https://www.ombreeluci.it/?p=26924,T15,Spiritualità della fragilità,Spiritualità della fragilità,Testimonianza,Categorie: Testimonianze; N. 83,portante
26934,Mille pasti al giorno alla Cooperativa Terra Gaia,https://www.ombreeluci.it/?p=26934,T20,Domande aperte,Domande aperte,Articolo,Tag: associazioni; inserimento lavorativo; ristorazione | Categorie: N. 83; Esperienze,trasversale
26943,Prendete e mangiatene tutti,https://www.ombreeluci.it/?p=26943,T20,Domande aperte,Domande aperte,Articolo,Categorie: Spiritualità; N. 83,trasversale
26949,Uscire dal guscio - Un laboratorio speciale,https://www.ombreeluci.it/?p=26949,T16,Memoria e storia di Fede e Luce,Memoria e storia di Fede e Luce,Articolo,Categorie: N. 83; Esperienze,strutturale
26955,Scuola e disabilità: dall’Osservatorio Scolastico deir AI AS di Milano,https://www.ombreeluci.it/?p=26955,T20,Domande aperte,Domande aperte,Articolo,Tag: integrazione scolastica | Categorie: N. 83; Scuola,trasversale
26962,Sscuola e handicap: Una scuola da imitare,https://www.ombreeluci.it/?p=26962,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 83; Scuola,trasversale
26967,"Medico, ho imparato a consultare il mio cuore - Intervista con Oleh Romanchuk",https://www.ombreeluci.it/?p=26967,T20,Domande aperte,Domande aperte,Intervista,Categorie: Interviste; Testimonianze; N. 83,trasversale
26973,L’arte di chiedere aiuto,https://www.ombreeluci.it/?p=26973,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 83,trasversale
26977,Avevo deciso di non amare mio fratello,https://www.ombreeluci.it/?p=26977,T20,Domande aperte,Domande aperte,Editoriale,Categorie: Editoriali; N. 83,trasversale
27052,Cronache da Venezia 78,https://www.ombreeluci.it/?p=27052,T11,Educare e crescere insieme,Educazione,Articolo,Categorie: Cinema e disabilità; Spettacoli,portante
27066,Il cieco che non voleva vedere Titanic,https://www.ombreeluci.it/?p=27066,T11,Educare e crescere insieme,Educazione,Articolo,Categorie: Cinema e disabilità; Spettacoli,portante
27073,"È iniziata la scuola, ma la situazione non è chiara",https://www.ombreeluci.it/?p=27073,T20,Domande aperte,Domande aperte,Articolo,Categorie: Benedetta ragazza!,trasversale
27079,La violenza del mio amore di Dario Levantino - Recensione,https://www.ombreeluci.it/?p=27079,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Categorie: Recensioni; Libri,portante
27085,Il magazine di chi scrive con gli occhi,https://www.ombreeluci.it/?p=27085,T02,"Famiglie, genitori, fratelli",Famiglie,Intervista,Categorie: Interviste; OL incontra...,portante
27226,Mi sento grande,https://www.ombreeluci.it/?p=27226,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Lavoro; N. 155,portante
27237,Dietro le quinte di un'assunzione,https://www.ombreeluci.it/?p=27237,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Lavoro; N. 155,portante
27276,Sogni per niente speciali,https://www.ombreeluci.it/?p=27276,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Lavoro; N. 155,portante
27285,Sentire la fine del mondo,https://www.ombreeluci.it/?p=27285,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Cinema e disabilità; Spettacoli; N. 155,portante
27304,Quarantadue chilometri tra Bellizzi e New York,https://www.ombreeluci.it/?p=27304,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Sport e disabilità; N. 155,portante
27313,Mi volevo fermare. Ma non ho potuto!,https://www.ombreeluci.it/?p=27313,T20,Domande aperte,Domande aperte,Articolo,Categorie: Benedetta ragazza!,trasversale
27329,La mela è solo rimandata!,https://www.ombreeluci.it/?p=27329,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Sport e disabilità,portante
27335,Pubblico libri e voglio che tutti possano leggere,https://www.ombreeluci.it/?p=27335,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: OL incontra...; Progetti e Associazioni,portante
27340,Il caso Potenzoni di Federica Sciarelli – Recensione,https://www.ombreeluci.it/?p=27340,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Categorie: Recensioni; Libri,portante
27423,Quel regalo immenso chiamato vaccino,https://www.ombreeluci.it/?p=27423,T02,"Famiglie, genitori, fratelli",Famiglie,Testimonianza,Categorie: Testimonianze; N. 155,portante
27435,Diario di Efrem lavoratore,https://www.ombreeluci.it/?p=27435,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Articolo 1,portante
27439,I ragazzi della via Pascoli - Recensione,https://www.ombreeluci.it/?p=27439,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Categorie: Recensioni; Libri; N. 155,portante
27501,Lo shiatsu dei volontari dell’APIS a Roma,https://www.ombreeluci.it/?p=27501,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 85; Esperienze,trasversale
27532,Ragazza Aspy di Agnese Spotorno - Recensione,https://www.ombreeluci.it/?p=27532,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Categorie: Recensioni; Libri; N. 155,portante
27578,Quel che si guarda ma non si vede,https://www.ombreeluci.it/?p=27578,T11,Educare e crescere insieme,Educazione,Articolo,Categorie: Spettacoli; N. 156,portante
27591,Le ho cantate tuttissime,https://www.ombreeluci.it/?p=27591,T20,Domande aperte,Domande aperte,Articolo,Categorie: Benedetta ragazza!,trasversale
27611,Intervista a Matteo Mazzarotto e Ivana Perri,https://www.ombreeluci.it/?p=27611,T02,"Famiglie, genitori, fratelli",Famiglie,Intervista,Tag: il carro | Categorie: Interviste; OL incontra...,portante
27637,Di compleanni e di greenpass,https://www.ombreeluci.it/?p=27637,T20,Domande aperte,Domande aperte,Articolo,Categorie: Benedetta ragazza!,trasversale
27648,«Io sono Chiesa»,https://www.ombreeluci.it/?p=27648,T02,"Famiglie, genitori, fratelli",Famiglie,Intervista,Categorie: Interviste; Testimonianze; Video,portante
27655,La scuola in cui nessuno è diverso,https://www.ombreeluci.it/?p=27655,T20,Domande aperte,Domande aperte,Articolo,Categorie: OL incontra...,trasversale
27661,Cinema e disabilità al Torino Film Festival e al Babel Film Festival di Cagliari,https://www.ombreeluci.it/?p=27661,T11,Educare e crescere insieme,Educazione,Articolo,Categorie: Cinema e disabilità,portante
27669,Essere figlia (e sorella) di persone non udenti,https://www.ombreeluci.it/?p=27669,T11,Educare e crescere insieme,Educazione,Articolo,Categorie: Cinema e disabilità,portante
27675,"Samira, quando il cinema influenza la vita vera",https://www.ombreeluci.it/?p=27675,T11,Educare e crescere insieme,Educazione,Articolo,Categorie: Cinema e disabilità,portante
27721,Diritti delle persone disabili secondo l’ONU,https://www.ombreeluci.it/?p=27721,T20,Domande aperte,Domande aperte,Articolo,Categorie: N. 84; Istituzioni e disabilità,trasversale
27732,Abbiamo fatto. Alcune delle esperienze di solidarietà che abbiamo raccontato,https://www.ombreeluci.it/?p=27732,T07,Pellegrinaggi e cammini,Pellegrinaggi e cammini,Articolo,Categorie: N. 84; Esperienze,strutturale
27741,"Di feste, amiche (e papà che si arrabbiano)",https://www.ombreeluci.it/?p=27741,T20,Domande aperte,Domande aperte,Articolo,Categorie: Benedetta ragazza!,trasversale
27750,"Imparare a sentire, ascoltando il mare",https://www.ombreeluci.it/?p=27750,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: OL incontra...,portante
27757,Se Martini aveva detto (quasi) tutto,https://www.ombreeluci.it/?p=27757,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Tag: martini | Categorie: Recensioni; Libri,portante
27766,Carissimo Roberto...,https://www.ombreeluci.it/?p=27766,T20,Domande aperte,Domande aperte,Testimonianza,Tag: il carro | Categorie: Testimonianze,trasversale
27798,Assegno unico e universale: cosa cambia per le famiglie,https://www.ombreeluci.it/?p=27798,T20,Domande aperte,Domande aperte,Articolo,Tag: anffas; assegno unico e universale | Categorie: News; Istituzioni e disabilità,trasversale
27843,Tempo di vacanze e divertimento,https://www.ombreeluci.it/?p=27843,T20,Domande aperte,Domande aperte,Articolo,Categorie: Tempo libero; N. 159,trasversale
27869,Stupiti e grati,https://www.ombreeluci.it/?p=27869,T02,"Famiglie, genitori, fratelli",Famiglie,Editoriale,Tag: martini | Categorie: Editoriali; N. 156,portante
27879,Poco a sud dell'Equatore,https://www.ombreeluci.it/?p=27879,T20,Domande aperte,Domande aperte,Intervista,Tag: africa | Categorie: Interviste; Esperienze; Progetti e Associazioni; N. 156,trasversale
27887,Le donne e gli uomini della seconda fila,https://www.ombreeluci.it/?p=27887,T02,"Famiglie, genitori, fratelli",Famiglie,Testimonianza,Categorie: Testimonianze; N. 156,portante
27903,Dai tram notturni alle luci del palco,https://www.ombreeluci.it/?p=27903,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Progetti e Associazioni; N. 156,portante
27909,Sul cartellino c'è scritto: «Benedetta M.»,https://www.ombreeluci.it/?p=27909,T20,Domande aperte,Domande aperte,Articolo,Categorie: Benedetta ragazza!,trasversale
27919,La gioia di Adea,https://www.ombreeluci.it/?p=27919,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: OL incontra...,portante
28006,Noi due siamo uno – Recensione,https://www.ombreeluci.it/?p=28006,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Categorie: Recensioni; Libri; N. 156,portante
28019,Speranza - Recensione,https://www.ombreeluci.it/?p=28019,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Categorie: Recensioni; Libri; N. 156,portante
28025,"Basaglia, il dottore dei matti – Recensione",https://www.ombreeluci.it/?p=28025,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Categorie: Recensioni; Libri; N. 156,portante
28030,Il mistero del London Eye – Recensione,https://www.ombreeluci.it/?p=28030,T03,Comunità che accolgono,Comunità che accolgono,Recensione,Categorie: Recensioni; Libri; N. 156,portante
28049,Come non perdere ciò che abbiamo vissuto?,https://www.ombreeluci.it/?p=28049,T02,"Famiglie, genitori, fratelli",Famiglie,Testimonianza,Categorie: Testimonianze; Vita Fede e Luce; N. 156,portante
28060,Jerome Lejeune,https://www.ombreeluci.it/?p=28060,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Vita e Scienza; N. 156,portante
28065,Loïc che oggi continua a benedirci,https://www.ombreeluci.it/?p=28065,T02,"Famiglie, genitori, fratelli",Famiglie,Testimonianza,Categorie: Testimonianze; Vita Fede e Luce; N. 156,portante
28072,Le caramelle e la forza di suor Ida Maria Ferri,https://www.ombreeluci.it/?p=28072,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Vita Fede e Luce; N. 156,portante
28080,È nato qualcosa che nessuno aveva previsto,https://www.ombreeluci.it/?p=28080,T02,"Famiglie, genitori, fratelli",Famiglie,Testimonianza,Categorie: Testimonianze; Vita Fede e Luce; N. 156,portante
28101,Stavolta ho tifato per la Primavera dell'Empoli,https://www.ombreeluci.it/?p=28101,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Benedetta ragazza!,portante
28109,L'oro che sta per terra,https://www.ombreeluci.it/?p=28109,T20,Domande aperte,Domande aperte,Articolo,Categorie: Senza Filtro,trasversale
28114,Dialogo Aperto n. 156,https://www.ombreeluci.it/?p=28114,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Dialogo aperto; N. 156,portante
28212,Di gol e di companatico,https://www.ombreeluci.it/?p=28212,T20,Domande aperte,Domande aperte,Articolo,Categorie: Benedetta ragazza!,trasversale
28220,Lettera agli ex-colleghi,https://www.ombreeluci.it/?p=28220,T02,"Famiglie, genitori, fratelli",Famiglie,Articolo,Categorie: Articolo 1,portante
28234,Comunità viaggianti,https://www.ombreeluci.it/?p=28234,T11,Educare e crescere insieme,Educazione,Articolo,Categorie: OL incontra...,portante
28247,Mirtilla e il Capitano,https://www.ombreeluci.it/?p=28247,T20,Domande aperte,Domande aperte,Testimonianza,Categorie: Testimonianze; N. 157,trasversale
28297,Viale di Valle Aurelia,https://www.ombreeluci.it/?p=28297,T04,Amicizia e relazioni autentiche,Relazioni,Testimonianza,Categorie: Testimonianze; N. 157,strutturale
28345,"Sulla croce, come Gesù",https://www.ombreeluci.it/?p=28345,T02,"Famiglie, genitori, fratelli",Famiglie,Testimonianza,Categorie: Testimonianze; OL incontra...,portante
28347,Il male dell'indifferenza,https://www.ombreeluci.it/?p=28347,T02,"Famiglie, genitori, fratelli",Famiglie,Testimonianza,Categorie: Testimonianze; OL incontra...,portante
28357,Non ci penso proprio,https://www.ombreeluci.it/?p=28357,T20,Domande aperte,Domande aperte,Articolo,Categorie: Benedetta ragazza!,trasversale
28366,Un affidamento speciale,https://www.ombreeluci.it/?p=28366,T20,Domande aperte,Domande aperte,Testimonianza,Tag: mamma | Categorie: N. 129; Testimonianze; Vita Fede e Luce,trasversale
